"","X","Player_id","Player","year","team","games_in_season","num_games_missing","num_games_injured","injury_types","earliest_injury","latest_injury","name","full_team","head","shoulder","upper_torso","lower_torso","arm","hand","leg","foot"
"15938","all_info.29350","ScotNi01","Scott,Nick",2020,"ram",18,1,2,"",14,15,"Nick Scott","Los Angeles Rams",0,0,0,0,0,0,0,0
"15939","all_info.30348","WhitAn20","Whitworth,Andrew",2020,"ram",18,7,8,"",10,17,"Andrew Whitworth","Los Angeles Rams",0,0,0,0,0,0,0,0
"15940","all_info.31490","WillDa09","Williams,Darious",2020,"ram",18,0,1,"ankle",3,3,"Darious Williams","Los Angeles Rams",0,0,0,0,0,0,0,1
"15941","all_info.32353","WolfJo00","Wolford,John",2020,"ram",18,1,1,"neck",18,18,"John Wolford","Los Angeles Rams",1,0,0,0,0,0,0,0
"15942","all_info371","AhmeSa01","Ahmed,Salvon",2020,"mia",16,3,4,"shoulder",11,14,"Salvon Ahmed","Miami Dolphins",0,1,0,0,0,0,0,0
"15943","all_info.11523","BakeJe00","Baker,Jerome",2020,"mia",16,0,1,"knee",14,14,"Jerome Baker","Miami Dolphins",0,0,0,0,0,0,1,0
"15944","all_info.21523","BiegVi00","Biegel,Vince",2020,"mia",16,16,16,"",1,16,"Vince Biegel","Miami Dolphins",0,0,0,0,0,0,0,0
"15945","all_info.31491","BowdLy00","Bowden,Lynn",2020,"mia",16,2,2,"",8,9,"Lynn Bowden","Miami Dolphins",0,0,0,0,0,0,0,0
"15946","all_info.41050","BreiMa00","Breida,Matt",2020,"mia",16,4,5,"hamstring",8,14,"Matt Breida","Miami Dolphins",0,0,0,0,0,0,1,0
"15947","all_info.5463","BrooNa00","Brooks,Nate",2020,"mia",16,2,2,"",1,2,"Nate Brooks","Miami Dolphins",0,0,0,0,0,0,0,0
"15948","all_info.6371","DaviJe00","Davis,Jesse",2020,"mia",16,0,1,"",11,11,"Jesse Davis","Miami Dolphins",0,0,0,0,0,0,0,0
"15949","all_info.7371","FejeCl00","Fejedelem,Clayton",2020,"mia",16,3,3,"pectoral",1,3,"Clayton Fejedelem","Miami Dolphins",0,0,1,0,0,0,0,0
"15950","all_info.8371","FitzRy00","Fitzpatrick,Ryan",2020,"mia",16,1,1,"",16,16,"Ryan Fitzpatrick","Miami Dolphins",0,0,0,0,0,0,0,0
"15951","all_info.9371","FlowEr00","Flowers,Ereck",2020,"mia",16,2,3,"ankle",13,15,"Ereck Flowers","Miami Dolphins",0,0,0,0,0,0,0,1
"15952","all_info.10371","FrazKa00","Frazier,Kavon",2020,"mia",16,1,1,"shoulder",4,4,"Kavon Frazier","Miami Dolphins",0,1,0,0,0,0,0,0
"15953","all_info.11524","GaskMy00","Gaskin,Myles",2020,"mia",16,6,8,"",8,15,"Myles Gaskin","Miami Dolphins",0,0,0,0,0,0,0,0
"15954","all_info.12387","GesiMi00","Gesicki,Mike",2020,"mia",16,1,2,"shoulder",14,15,"Mike Gesicki","Miami Dolphins",0,1,0,0,0,0,0,0
"15955","all_info.13374","GodcDa00","Godchaux,Davon",2020,"mia",16,11,11,"",6,16,"Davon Godchaux","Miami Dolphins",0,0,0,0,0,0,0,0
"15956","all_info.14371","GranJa00","Grant,Jakeem",2020,"mia",16,2,5,"illness hamstring ankle",5,16,"Jakeem Grant","Miami Dolphins",0,0,0,0,0,0,1,1
"15957","all_info.15371","GrugKa00","Grugier-Hill,Kamu",2020,"mia",16,1,1,"illness",16,16,"Kamu Grugier-Hill","Miami Dolphins",0,0,0,0,0,0,0,0
"15958","all_info.16371","HurnAl01","Hurns,Allen",2020,"mia",16,16,16,"",1,16,"Allen Hurns","Miami Dolphins",0,0,0,0,0,0,0,0
"15959","all_info.17371","JackAu00","Jackson,Austin",2020,"mia",16,3,4,"",5,8,"Austin Jackson","Miami Dolphins",0,0,0,0,0,0,0,0
"15960","all_info.18371","JoneBy00","Jones,Byron",2020,"mia",16,2,2,"groin",3,4,"Byron Jones","Miami Dolphins",0,0,0,0,0,0,1,0
"15961","all_info.19371","KindSo00","Kindley,Solomon",2020,"mia",16,3,6,"foot knee",4,16,"Solomon Kindley","Miami Dolphins",0,0,0,0,0,0,1,1
"15962","all_info.20371","LawsSh00","Lawson,Shaq",2020,"mia",16,2,4,"shoulder",5,16,"Shaq Lawson","Miami Dolphins",0,1,0,0,0,0,0,0
"15963","all_info.21524","LedbJo01","Ledbetter,Jonathan",2020,"mia",16,1,1,"",5,5,"Jonathan Ledbetter","Miami Dolphins",0,0,0,0,0,0,0,0
"15964","all_info.22385","McCaBo01","McCain,Bobby",2020,"mia",16,0,1,"ankle",14,14,"Bobby McCain","Miami Dolphins",0,0,0,0,0,0,0,1
"15965","all_info.23372","ParkDe01","Parker,DeVante",2020,"mia",16,2,4,"hamstring",2,16,"DeVante Parker","Miami Dolphins",0,0,0,0,0,0,1,0
"15966","all_info.24366","WiltJo01","Perry,Jamal",2020,"mia",16,3,5,"foot",7,14,"Jamal Perry","Miami Dolphins",0,0,0,0,0,0,0,1
"15967","all_info.25365","PerrMa00","Perry,Malcolm",2020,"mia",16,1,1,"chest",12,12,"Malcolm Perry","Miami Dolphins",0,0,1,0,0,0,0,0
"15968","all_info.26360","RobeEl00","Roberts,Elandon",2020,"mia",16,3,4,"concussion chest",2,16,"Elandon Roberts","Miami Dolphins",1,0,1,0,0,0,0,0
"15969","all_info.27356","ShahAd00","Shaheen,Adam",2020,"mia",16,0,1,"shoulder",7,7,"Adam Shaheen","Miami Dolphins",0,1,0,0,0,0,0,0
"15970","all_info.28352","SmitRa01","Smith,Ray",2020,"mia",16,7,7,"",1,7,"Ray Smith","Miami Dolphins",0,0,0,0,0,0,0,0
"15971","all_info.29351","SmytDu00","Smythe,Durham",2020,"mia",16,1,3,"knee concussion",5,9,"Durham Smythe","Miami Dolphins",1,0,0,0,0,0,1,0
"15972","all_info.30349","StroJa02","Strowbridge,Jason",2020,"mia",16,1,1,"related",3,3,"Jason Strowbridge","Miami Dolphins",0,0,0,0,0,0,0,0
"15973","all_info.31492","TagoTu00","Tagovailoa,Tua",2020,"mia",16,2,3,"illness thumb",4,12,"Tua Tagovailoa","Miami Dolphins",0,0,0,0,0,1,0,0
"15974","all_info.32354","VanNKy00","Van Noy,Kyle",2020,"mia",16,2,5,"groin hip",6,14,"Kyle Van Noy","Miami Dolphins",0,0,0,1,0,0,1,0
"15975","all_info.33336","WashDe00","Washington,DeAndre",2020,"mia",16,1,1,"hamstring",12,12,"DeAndre Washington","Miami Dolphins",0,0,0,0,0,0,1,0
"15976","all_info.34324","WilkCh00","Wilkins,Christian",2020,"mia",16,2,3,"",9,11,"Christian Wilkins","Miami Dolphins",0,0,0,0,0,0,0,0
"15977","all_info.35309","WilsAl02","Wilson,Albert",2020,"mia",16,16,16,"",1,16,"Albert Wilson","Miami Dolphins",0,0,0,0,0,0,0,0
"15978","all_info372","BailDa00","Bailey,Dan",2020,"min",16,0,1,"back",16,16,"Dan Bailey","Minnesota Vikings",0,0,1,0,0,0,0,0
"15979","all_info.11525","BarrAn00","Barr,Anthony",2020,"min",16,14,14,"",3,16,"Anthony Barr","Minnesota Vikings",0,0,0,0,0,0,0,0
"15980","all_info.21525","BoonMi00","Boone,Mike",2020,"min",16,0,1,"concussion",3,3,"Mike Boone","Minnesota Vikings",1,0,0,0,0,0,0,0
"15981","all_info.31493","BoydKr00","Boyd,Kris",2020,"min",16,6,7,"hamstring",3,16,"Kris Boyd","Minnesota Vikings",0,0,0,0,0,0,1,0
"15982","all_info.41051","BraiJo00","Brailford,Jordan",2020,"min",16,1,1,"related",11,11,"Jordan Brailford","Minnesota Vikings",0,0,0,0,0,0,0,0
"15983","all_info.5464","ChisDa00","Chisena,Dan",2020,"min",16,1,1,"hip",7,7,"Dan Chisena","Minnesota Vikings",0,0,0,1,0,0,0,0
"15984","all_info.6372","ClevEz00","Cleveland,Ezra",2020,"min",16,2,2,"ankle",10,11,"Ezra Cleveland","Minnesota Vikings",0,0,0,0,0,0,0,1
"15985","all_info.7372","CookDa01","Cook,Dalvin",2020,"min",16,2,3,"groin related",6,16,"Dalvin Cook","Minnesota Vikings",0,0,0,0,0,0,1,0
"15986","all_info.8372","CuttAu00","Cutting,Austin",2020,"min",16,0,1,"",9,9,"Austin Cutting","Minnesota Vikings",0,0,0,0,0,0,0,0
"15987","all_info.9372","DantCa00","Dantzler,Cameron",2020,"min",16,5,7,"rib concussion hamstring",2,16,"Cameron Dantzler","Minnesota Vikings",1,0,1,0,0,0,1,0
"15988","all_info.10372","DaviTo01","Davis,Todd",2020,"min",16,3,4,"ribs",7,15,"Todd Davis","Minnesota Vikings",0,0,1,0,0,0,0,0
"15989","all_info.11526","DornMy01","Dorn,Myles",2020,"min",16,16,16,"",1,16,"Myles Dorn","Minnesota Vikings",0,0,0,0,0,0,0,0
"15990","all_info.12388","DyexTr00","Dye,Troy",2020,"min",16,5,6,"concussion",3,15,"Troy Dye","Minnesota Vikings",1,0,0,0,0,0,0,0
"15991","all_info.13375","ElflPa00","Elflein,Pat",2020,"min",16,8,8,"",2,9,"Pat Elflein","Minnesota Vikings",0,0,0,0,0,0,0,0
"15992","all_info.14372","FielMa01","Fields,Mark",2020,"min",16,7,7,"",8,14,"Mark Fields","Minnesota Vikings",0,0,0,0,0,0,0,0
"15993","all_info.15372","GedeBe00","Gedeon,Ben",2020,"min",16,9,9,"",1,9,"Ben Gedeon","Minnesota Vikings",0,0,0,0,0,0,0,0
"15994","all_info.16372","HamxC.00","Ham,C.J.",2020,"min",16,1,2,"quadricep",10,15,"C.J. Ham","Minnesota Vikings",0,0,0,0,0,0,1,0
"15995","all_info.17372","HandHa00","Hand,Harrison",2020,"min",16,0,1,"hamstring",8,8,"Harrison Hand","Minnesota Vikings",0,0,0,0,0,0,1,0
"15996","all_info.18372","HillHo00","Hill,Holton",2020,"min",16,8,8,"foot",5,12,"Holton Hill","Minnesota Vikings",0,0,0,0,0,0,0,1
"15997","all_info.19372","HolmJa01","Holmes,Jalyn",2020,"min",16,2,2,"groin",15,16,"Jalyn Holmes","Minnesota Vikings",0,0,0,0,0,0,1,0
"15998","all_info.20372","HughMi00","Hughes,Mike",2020,"min",16,12,12,"neck",3,16,"Mike Hughes","Minnesota Vikings",1,0,0,0,0,0,0,0
"15999","all_info.21526","HuntDa01","Hunter,Danielle",2020,"min",16,16,16,"",1,16,"Danielle Hunter","Minnesota Vikings",0,0,0,0,0,0,0,0
"16000","all_info.22386","IlokGe00","Iloka,George",2020,"min",16,10,10,"",7,16,"George Iloka","Minnesota Vikings",0,0,0,0,0,0,0,0
"16001","all_info.23373","JoneCh06","Jones,Chris",2020,"min",16,1,1,"groin",16,16,"Chris Jones","Minnesota Vikings",0,0,0,0,0,0,1,0
"16002","all_info.24367","KendEr00","Kendricks,Eric",2020,"min",16,4,4,"calf",13,16,"Eric Kendricks","Minnesota Vikings",0,0,0,0,0,0,1,0
"16003","all_info.25366","MattAl01","Mattison,Alexander",2020,"min",16,3,4,"illness concussion",12,15,"Alexander Mattison","Minnesota Vikings",1,0,0,0,0,0,0,0
"16004","all_info.26361","OdenIf00","Odenigbo,Ifeadi",2020,"min",16,1,1,"chest",16,16,"Ifeadi Odenigbo","Minnesota Vikings",0,0,1,0,0,0,0,0
"16005","all_info.27357","OsboKJ00","Osborn,K.J.",2020,"min",16,2,2,"hamstring",5,6,"K.J. Osborn","Minnesota Vikings",0,0,0,0,0,0,1,0
"16006","all_info.28353","PierMi00","Pierce,Michael",2020,"min",16,16,16,"",1,16,"Michael Pierce","Minnesota Vikings",0,0,0,0,0,0,0,0
"16007","all_info.29352","PoliQu00","Poling,Quentin",2020,"min",16,1,1,"",1,1,"Quentin Poling","Minnesota Vikings",0,0,0,0,0,0,0,0
"16008","all_info.30350","ReifRi00","Reiff,Riley",2020,"min",16,1,1,"",16,16,"Riley Reiff","Minnesota Vikings",0,0,0,0,0,0,0,0
"16009","all_info.31494","RudoKy00","Rudolph,Kyle",2020,"min",16,4,4,"foot",13,16,"Kyle Rudolph","Minnesota Vikings",0,0,0,0,0,0,0,1
"16010","all_info.32355","SamiDr00","Samia,Dru",2020,"min",16,2,3,"wrist",6,11,"Dru Samia","Minnesota Vikings",0,0,0,0,0,1,0,0
"16011","all_info.33337","SmitCa01","Smith,Cameron",2020,"min",16,16,16,"",1,16,"Cameron Smith","Minnesota Vikings",0,0,0,0,0,0,0,0
"16012","all_info.34325","SmitIr01","Smith,Irv",2020,"min",16,3,5,"groin back",9,13,"Irv Smith","Minnesota Vikings",0,0,1,0,0,0,1,0
"16013","all_info.35310","ThieAd00","Thielen,Adam",2020,"min",16,1,1,"",11,11,"Adam Thielen","Minnesota Vikings",0,0,0,0,0,0,0,0
"16014","all_info.36297","WattAr01","Watts,Armon",2020,"min",16,0,1,"ankle",15,15,"Armon Watts","Minnesota Vikings",0,0,0,0,0,0,0,1
"16015","all_info.37287","WillKe06","Willekes,Kenny",2020,"min",16,16,16,"",1,16,"Kenny Willekes","Minnesota Vikings",0,0,0,0,0,0,0,0
"16016","all_info.38275","WonnDJ00","Wonnum,D.J.",2020,"min",16,1,1,"ankle",12,12,"D.J. Wonnum","Minnesota Vikings",0,0,0,0,0,0,0,1
"16017","all_info373","AdebQu00","Adeboyejo,Quincy",2020,"nwe",16,16,16,"",1,16,"Quincy Adeboyejo","New England Patriots",0,0,0,0,0,0,0,0
"16018","all_info.11527","AlleBe00","Allen,Beau",2020,"nwe",16,16,16,"",1,16,"Beau Allen","New England Patriots",0,0,0,0,0,0,0,0
"16019","all_info.21527","AndrDa00","Andrews,David",2020,"nwe",16,2,3,"hand calf",3,16,"David Andrews","New England Patriots",0,0,0,0,0,1,1,0
"16020","all_info.31495","AsiaDe00","Asiasi,Devin",2020,"nwe",16,5,6,"",8,13,"Devin Asiasi","New England Patriots",0,0,0,0,0,0,0,0
"16021","all_info.41052","BarnMi01","Barnett,Michael",2020,"nwe",16,16,16,"",1,16,"Michael Barnett","New England Patriots",0,0,0,0,0,0,0,0
"16022","all_info.5465","BentJa00","Bentley,Ja'Whaun",2020,"nwe",16,3,8,"groin shoulder",8,16,"Ja'Whaun Bentley","New England Patriots",0,1,0,0,0,0,1,0
"16023","all_info.6373","BethJu00","Bethel,Justin",2020,"nwe",16,0,1,"neck",16,16,"Justin Bethel","New England Patriots",1,0,0,0,0,0,0,0
"16024","all_info.7373","BoldBr00","Bolden,Brandon",2020,"nwe",16,16,16,"",1,16,"Brandon Bolden","New England Patriots",0,0,0,0,0,0,0,0
"16025","all_info.8373","BoweTa00","Bower,Tashawn",2020,"nwe",16,2,3,"illness ankle",11,16,"Tashawn Bower","New England Patriots",0,0,0,0,0,0,0,1
"16026","all_info.9373","BrooTe00","Brooks,Terrence",2020,"nwe",16,0,1,"illness",9,9,"Terrence Brooks","New England Patriots",0,0,0,0,0,0,0,0
"16027","all_info.10373","BurkRe00","Burkhead,Rex",2020,"nwe",16,6,6,"",11,16,"Rex Burkhead","New England Patriots",0,0,0,0,0,0,0,0
"16028","all_info.11528","ButlAd00","Butler,Adam",2020,"nwe",16,1,12,"shoulder elbow",2,16,"Adam Butler","New England Patriots",0,1,0,0,1,0,0,0
"16029","all_info.12389","CajuYo00","Cajuste,Yodny",2020,"nwe",16,2,2,"knee",1,9,"Yodny Cajuste","New England Patriots",0,0,0,0,0,0,1,0
"16030","all_info.13376","CalhSh00","Calhoun,Shilique",2020,"nwe",16,6,10,"knee",7,16,"Shilique Calhoun","New England Patriots",0,0,0,0,0,0,1,0
"16031","all_info.14373","CannMa00","Cannon,Marcus",2020,"nwe",16,16,16,"",1,16,"Marcus Cannon","New England Patriots",0,0,0,0,0,0,0,0
"16032","all_info.15373","CardJo00","Cardona,Joe",2020,"nwe",16,0,2,"ankle",15,16,"Joe Cardona","New England Patriots",0,0,0,0,0,0,0,1
"16033","all_info.16373","ChunPa99","Chung,Patrick",2020,"nwe",16,16,16,"",1,16,"Patrick Chung","New England Patriots",0,0,0,0,0,0,0,0
"16034","all_info.17373","CopeBr00","Copeland,Brandon",2020,"nwe",16,10,11,"knee",2,16,"Brandon Copeland","New England Patriots",0,0,0,0,0,0,1,0
"16035","all_info.18373","CowaBy00","Cowart,Byron",2020,"nwe",16,2,8,"back",5,16,"Byron Cowart","New England Patriots",0,0,1,0,0,0,0,0
"16036","all_info.19373","DaviCa01","Davis,Carl",2020,"nwe",16,8,9,"concussion",6,16,"Carl Davis","New England Patriots",1,0,0,0,0,0,0,0
"16037","all_info.20373","DaviCo02","Davis,Cody",2020,"nwe",16,3,6,"rib calf",4,9,"Cody Davis","New England Patriots",0,0,1,0,0,0,1,0
"16038","all_info.21528","DuggKy00","Dugger,Kyle",2020,"nwe",16,2,8,"foot ankle toe",3,13,"Kyle Dugger","New England Patriots",0,0,0,0,0,0,0,3
"16039","all_info.22387","EdelJu00","Edelman,Julian",2020,"nwe",16,10,15,"knee",2,16,"Julian Edelman","New England Patriots",0,0,0,0,0,0,1,0
"16040","all_info.23374","ElueJe00","Eluemunor,Jermaine",2020,"nwe",16,3,7,"ankle",6,16,"Jermaine Eluemunor","New England Patriots",0,0,0,0,0,0,0,1
"16041","all_info.24368","FereJa00","Ferentz,James",2020,"nwe",16,3,3,"",5,7,"James Ferentz","New England Patriots",0,0,0,0,0,0,0,0
"16042","all_info.25367","FolkNi20","Folk,Nick",2020,"nwe",16,0,9,"back",8,16,"Nick Folk","New England Patriots",0,0,1,0,0,0,0,0
"16043","all_info.26362","GilmSt00","Gilmore,Stephon",2020,"nwe",16,5,7,"knee hand",7,16,"Stephon Gilmore","New England Patriots",0,0,0,0,0,1,1,0
"16044","all_info.27358","GuyxLa00","Guy,Lawrence",2020,"nwe",16,2,8,"ankle shoulder",7,16,"Lawrence Guy","New England Patriots",0,1,0,0,0,0,0,1
"16045","all_info.28354","HallTe01","Hall,Terez",2020,"nwe",16,1,2,"shoulder ankle",10,16,"Terez Hall","New England Patriots",0,1,0,0,0,0,0,1
"16046","all_info.29353","HarrDa06","Harris,Damien",2020,"nwe",16,6,11,"ankle",1,16,"Damien Harris","New England Patriots",0,0,0,0,0,0,0,1
"16047","all_info.30351","HarrNK00","Harry,N'Keal",2020,"nwe",16,2,8,"shoulder ankle  concussion",1,11,"N'Keal Harry","New England Patriots",1,1,0,0,0,0,0,1
"16048","all_info.31496","HerrJu00","Herron,Justin",2020,"nwe",16,4,8,"ankle",7,16,"Justin Herron","New England Patriots",0,0,0,0,0,0,0,1
"16049","all_info.32356","HighDo01","Hightower,Dont'a",2020,"nwe",16,16,16,"",1,16,"Dont'a Hightower","New England Patriots",0,0,0,0,0,0,0,0
"16050","all_info.33338","IzzoRy00","Izzo,Ryan",2020,"nwe",16,4,9,"hamstring",8,16,"Ryan Izzo","New England Patriots",0,0,0,0,0,0,1,0
"16051","all_info.34326","JackJ.00","Jackson,J.C.",2020,"nwe",16,0,7,"knee hip",7,16,"J.C. Jackson","New England Patriots",0,0,0,1,0,0,1,0
"16052","all_info.35311","JennAn00","Jennings,Anfernee",2020,"nwe",16,1,2,"shoulder",15,16,"Anfernee Jennings","New England Patriots",0,1,0,0,0,0,0,0
"16053","all_info.36298","JohnJa12","Johnson,Jakob",2020,"nwe",16,0,2,"knee",12,13,"Jakob Johnson","New England Patriots",0,0,0,0,0,0,1,0
"16054","all_info.37288","JoneJo03","Jones,Jonathan",2020,"nwe",16,0,5,"foot  illness neck",1,15,"Jonathan Jones","New England Patriots",1,0,0,0,0,0,0,1
"16055","all_info.38276","KeenDa00","Keene,Dalton",2020,"nwe",16,7,8,"neck  knee",1,12,"Dalton Keene","New England Patriots",1,0,0,0,0,0,1,0
"16056","all_info.39257","KingBr02","King,Brandon",2020,"nwe",16,1,1,"",9,9,"Brandon King","New England Patriots",0,0,0,0,0,0,0,0
"16057","all_info.40245","LaCoMa00","LaCosse,Matt",2020,"nwe",16,16,16,"",1,16,"Matt LaCosse","New England Patriots",0,0,0,0,0,0,0,0
"16058","all_info.41277","LeexMa00","Lee,Marqise",2020,"nwe",16,16,16,"",1,16,"Marqise Lee","New England Patriots",0,0,0,0,0,0,0,0
"16059","all_info.42234","MaluCa00","Maluia,Cassh",2020,"nwe",16,1,1,"knee",1,1,"Cassh Maluia","New England Patriots",0,0,0,0,0,0,1,0
"16060","all_info.43203","MasoSh01","Mason,Shaq",2020,"nwe",16,3,13,"calf",4,16,"Shaq Mason","New England Patriots",0,0,0,0,0,0,1,0
"16061","all_info.44178","McCoDe99","McCourty,Devin",2020,"nwe",16,0,1,"shoulder",16,16,"Devin McCourty","New England Patriots",0,1,0,0,0,0,0,0
"16062","all_info.45153","MichSo00","Michel,Sony",2020,"nwe",16,7,7,"quadricep",4,10,"Sony Michel","New England Patriots",0,0,0,0,0,0,1,0
"16063","all_info.46134","MoncDo00","Moncrief,Donte",2020,"nwe",16,1,3,"thigh",14,16,"Donte Moncrief","New England Patriots",0,0,0,0,0,0,1,0
"16064","all_info.47121","NewtCa00","Newton,Cam",2020,"nwe",16,0,2,"abdomen",12,13,"Cam Newton","New England Patriots",0,0,1,0,0,0,0,0
"16065","all_info.48113","OlszGu00","Olszewski,Gunner",2020,"nwe",16,3,4,"foot",1,4,"Gunner Olszewski","New England Patriots",0,0,0,0,0,0,0,1
"16066","all_info.49109","RiveDe00","Rivers,Derek",2020,"nwe",16,0,1,"back",6,6,"Derek Rivers","New England Patriots",0,0,1,0,0,0,0,0
"16067","all_info.5061","SimoJo01","Simon,John",2020,"nwe",16,0,5,"shoulder elbow hamstring",7,15,"John Simon","New England Patriots",0,1,0,0,1,0,1,0
"16068","all_info.51124","SlatMa00","Slater,Matthew",2020,"nwe",16,0,8,"knee",2,16,"Matthew Slater","New England Patriots",0,0,0,0,0,0,1,0
"16069","all_info.52111","TaylJJ01","Taylor,J.J.",2020,"nwe",16,5,7,"illness related quadricep",8,15,"J.J. Taylor","New England Patriots",0,0,0,0,0,0,1,0
"16070","all_info.53106","ThomJo05","Thomas,Jordan",2020,"nwe",16,2,2,"related",15,16,"Jordan Thomas","New England Patriots",0,0,0,0,0,0,0,0
"16071","all_info.5466","ThunJo00","Thuney,Joe",2020,"nwe",16,0,4,"ankle",7,10,"Joe Thuney","New England Patriots",0,0,0,0,0,0,0,1
"16072","all_info.5522","ToraNa00","Toran,Najee",2020,"nwe",16,16,16,"",1,16,"Najee Toran","New England Patriots",0,0,0,0,0,0,0,0
"16073","all_info.5617","UcheJo00","Uche,Josh",2020,"nwe",16,6,7,"ankle",2,16,"Josh Uche","New England Patriots",0,0,0,0,0,0,0,1
"16074","all_info.5717","VitaDa00","Vitale,Danny",2020,"nwe",16,16,16,"",1,16,"Danny Vitale","New England Patriots",0,0,0,0,0,0,0,0
"16075","all_info.5816","WhitJa02","White,James",2020,"nwe",16,1,2,"related foot",3,14,"James White","New England Patriots",0,0,0,0,0,0,0,1
"16076","all_info.5914","WinoCh00","Winovich,Chase",2020,"nwe",16,0,1,"shoulder",1,1,"Chase Winovich","New England Patriots",0,1,0,0,0,0,0,0
"16077","all_info.604","WiseDe00","Wise,Deatrich",2020,"nwe",16,0,3,"knee",8,10,"Deatrich Wise","New England Patriots",0,0,0,0,0,0,1,0
"16078","all_info.61102","WoodDu01","Woodard,Dustin",2020,"nwe",16,6,6,"",1,6,"Dustin Woodard","New England Patriots",0,0,0,0,0,0,0,0
"16079","all_info.62101","WynnIs00","Wynn,Isaiah",2020,"nwe",16,6,12,"calf ankle knee",3,16,"Isaiah Wynn","New England Patriots",0,0,0,0,0,0,2,1
"16080","all_info374","AlexKw00","Alexander,Kwon",2020,"nor",18,3,3,"",16,18,"Kwon Alexander","New Orleans Saints",0,0,0,0,0,0,0,0
"16081","all_info.11529","AlonKi00","Alonso,Kiko",2020,"nor",18,8,8,"",1,8,"Kiko Alonso","New Orleans Saints",0,0,0,0,0,0,0,0
"16082","all_info.21529","ArmsTe00","Armstead,Terron",2020,"nor",18,2,3,"",11,13,"Terron Armstead","New Orleans Saints",0,0,0,0,0,0,0,0
"16083","all_info.31497","BadeJo00","Bademosi,Johnson",2020,"nor",18,15,15,"",1,18,"Johnson Bademosi","New Orleans Saints",0,0,0,0,0,0,0,0
"16084","all_info.41053","BreeDr00","Brees,Drew",2020,"nor",18,4,5,"",10,14,"Drew Brees","New Orleans Saints",0,0,0,0,0,0,0,0
"16085","all_info.5467","BrowMa01","Brown,Malcom",2020,"nor",18,3,3,"shoulder calf",13,15,"Malcom Brown","New Orleans Saints",0,1,0,0,0,0,1,0
"16086","all_info.6374","BurtMi00","Burton,Michael",2020,"nor",18,1,2,"",16,17,"Michael Burton","New Orleans Saints",0,0,0,0,0,0,0,0
"16087","all_info.7374","CallMa01","Callaway,Marquez",2020,"nor",18,4,5,"ankle knee",7,15,"Marquez Callaway","New Orleans Saints",0,0,0,0,0,0,1,1
"16088","all_info.8374","ClapWi00","Clapp,Will",2020,"nor",18,1,1,"",18,18,"Will Clapp","New Orleans Saints",0,0,0,0,0,0,0,0
"16089","all_info.9374","CookJa02","Cook,Jared",2020,"nor",18,1,2,"groin",4,5,"Jared Cook","New Orleans Saints",0,0,0,0,0,0,1,0
"16090","all_info.10374","CrawKe02","Crawley,Ken",2020,"nor",18,2,2,"",6,7,"Ken Crawley","New Orleans Saints",0,0,0,0,0,0,0,0
"16091","all_info.11530","DaltJa00","Dalton,Jalen",2020,"nor",18,18,18,"",1,18,"Jalen Dalton","New Orleans Saints",0,0,0,0,0,0,0,0
"16092","all_info.12390","DaveMa00","Davenport,Marcus",2020,"nor",18,5,6,"elbow toe  concussion",1,12,"Marcus Davenport","New Orleans Saints",1,0,0,0,1,0,0,1
"16093","all_info.13377","EastNi00","Easton,Nick",2020,"nor",18,6,6,"concussion elbow",6,18,"Nick Easton","New Orleans Saints",1,0,0,0,1,0,0,0
"16094","all_info.14374","FowlBe00","Fowler,Bennie",2020,"nor",18,13,13,"",6,18,"Bennie Fowler","New Orleans Saints",0,0,0,0,0,0,0,0
"16095","all_info.15374","GardCh00","Gardner-Johnson,Chauncey",2020,"nor",18,1,2,"",16,17,"Chauncey Gardner-Johnson","New Orleans Saints",0,0,0,0,0,0,0,0
"16096","all_info.16374","GillBl00","Gillikin,Blake",2020,"nor",18,18,18,"",1,18,"Blake Gillikin","New Orleans Saints",0,0,0,0,0,0,0,0
"16097","all_info.17374","GrayJ.00","Gray,J.T.",2020,"nor",18,0,1,"hamstring",6,6,"J.T. Gray","New Orleans Saints",0,0,0,0,0,0,1,0
"16098","all_info.18374","HampSa00","Hampton,Saquan",2020,"nor",18,2,2,"",1,2,"Saquan Hampton","New Orleans Saints",0,0,0,0,0,0,0,0
"16099","all_info.19374","HansCh02","Hansen,Chase",2020,"nor",18,4,4,"hip",2,8,"Chase Hansen","New Orleans Saints",0,0,0,1,0,0,0,0
"16100","all_info.20374","HardJu01","Hardee,Justin",2020,"nor",18,6,7,"hamstring",5,13,"Justin Hardee","New Orleans Saints",0,0,0,0,0,0,1,0
"16101","all_info.21530","HarrDe07","Harris,Deonte",2020,"nor",18,7,8,"hamstring neck",5,17,"Deonte Harris","New Orleans Saints",1,0,0,0,0,0,1,0
"16102","all_info.22388","HendTr00","Hendrickson,Trey",2020,"nor",18,2,3,"groin neck",3,17,"Trey Hendrickson","New Orleans Saints",1,0,0,0,0,0,1,0
"16103","all_info.23375","HillJo02","Hill,Josh",2020,"nor",18,2,2,"concussion hand",10,16,"Josh Hill","New Orleans Saints",1,0,0,0,0,1,0,0
"16104","all_info.24369","HillTa00","Hill,Taysom",2020,"nor",18,1,1,"knee",18,18,"Taysom Hill","New Orleans Saints",0,0,0,0,0,0,1,0
